procedureID,State,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,OH,1245,32910.62,10814.03,9775.32
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,OK,403,33924.48,10507.72,9475.15
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,OR,278,25142.49,10963.82,9865.65
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,PA,1458,47919.86,11536.24,10631.45
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,RI,102,34660.66,12615.24,11915.36
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,SC,468,36654.60,10843.12,9948.26
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,SD,44,29931.45,11546.45,10023.02
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,TN,795,32265.05,10287.98,8828.06
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,TX,1836,47876.56,11474.34,9927.82
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,UT,140,26578.45,11386.06,8337.67
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,VA,879,33273.10,11108.85,9520.39
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,VT,28,23983.00,15296.18,14733.61
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,WA,570,35048.35,12373.05,10901.21
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,WI,689,31831.99,12148.92,10878.05
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,WV,213,19734.08,9567.12,8263.50
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,WY,11,25833.45,12560.36,11771.55
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,AK,24,35642.46,12454.13,10989.71
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,AL,568,21899.99,6436.37,5084.56
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,AR,294,17673.36,5961.14,5149.51
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,AZ,609,27093.27,7231.14,6296.79
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,CA,2297,45105.37,9154.30,8162.88
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,CO,375,30762.89,6917.33,5964.56
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,CT,420,25392.37,8665.08,7646.38
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,DC,140,35870.26,9530.24,8573.26
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,DE,100,15819.49,7413.65,6101.30
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,FL,2305,30654.54,6843.85,5889.48
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,GA,749,24120.22,7357.41,6007.87
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,HI,37,20104.35,8917.38,7841.86
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,IA,258,19274.07,6743.28,5483.89
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,ID,63,13045.75,6243.63,5405.06
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,IL,1665,24347.34,7443.08,6398.96
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,IN,747,21017.68,7088.56,5828.01
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,KS,271,26454.73,6591.19,5163.76
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,KY,538,19127.31,6537.61,5663.89
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,LA,546,28570.44,6924.53,5944.42
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,MA,865,16036.59,8027.41,7328.93
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,MD,845,12363.85,11668.08,10550.87
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,ME,155,16407.97,6830.05,6063.12
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,MI,1222,18465.80,7755.70,6782.62
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,MN,449,20317.76,8210.27,6410.37
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,MO,970,22736.24,6728.15,5733.14
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,MS,363,21516.70,6151.22,5325.42
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,MT,65,12599.89,6298.77,4984.55
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,NC,1084,20474.92,8213.76,6904.70
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,ND,96,13279.40,6888.81,5485.60
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,NE,181,19693.01,6699.86,5360.64
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,NH,130,18558.10,7101.95,6047.76
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,NJ,1178,48040.39,7667.00,6799.67
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,NM,141,21548.65,7724.57,7003.77
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,NV,198,36085.32,6921.42,5543.04
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,NY,2034,28293.47,9593.92,8496.98
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,OH,1423,22247.21,7058.31,5780.74
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,OK,422,20158.04,6336.50,5511.32
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,OR,190,18884.15,7840.25,6285.15
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,PA,1596,34136.79,7601.75,6626.55
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,RI,135,24975.90,8056.31,7192.83
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,SC,476,24276.22,7245.73,6154.86
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,SD,84,21818.48,7325.82,6156.52
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,TN,803,23100.49,6425.84,5506.22
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,TX,2442,31946.83,7837.03,6145.29
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,UT,127,15900.52,7671.61,5071.18
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,VA,792,22930.16,7211.76,6012.98
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,VT,45,17119.89,9491.16,8372.76
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,WA,497,22754.15,8029.02,6814.76
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,WI,671,21338.23,7607.72,6529.04
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,WV,266,12756.41,6031.43,5166.21
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,WY,19,16092.63,9970.63,7080.26
811 - RED BLOOD CELL DISORDERS W MCC,AK,32,32690.78,12240.50,11643.13
811 - RED BLOOD CELL DISORDERS W MCC,AL,695,30228.77,7337.31,6400.01
811 - RED BLOOD CELL DISORDERS W MCC,AR,357,22919.49,7630.73,6786.92
811 - RED BLOOD CELL DISORDERS W MCC,AZ,375,36332.30,9510.66,8327.58
811 - RED BLOOD CELL DISORDERS W MCC,CA,2459,54670.74,11510.71,10602.39
811 - RED BLOOD CELL DISORDERS W MCC,CO,177,37508.76,9335.27,8251.38
811 - RED BLOOD CELL DISORDERS W MCC,CT,369,32821.86,11188.48,10308.78
811 - RED BLOOD CELL DISORDERS W MCC,DC,122,32539.11,11495.93,10588.66
811 - RED BLOOD CELL DISORDERS W MCC,DE,119,21352.80,9651.17,8568.59
811 - RED BLOOD CELL DISORDERS W MCC,FL,2431,40180.06,8408.41,7453.93
811 - RED BLOOD CELL DISORDERS W MCC,GA,1000,28743.38,8811.50,7599.13
811 - RED BLOOD CELL DISORDERS W MCC,HI,47,28202.79,11084.13,9809.19
811 - RED BLOOD CELL DISORDERS W MCC,IA,235,21296.82,7814.80,6688.16
811 - RED BLOOD CELL DISORDERS W MCC,ID,55,18435.00,7974.82,6927.64
811 - RED BLOOD CELL DISORDERS W MCC,IL,2011,32123.43,9100.54,8192.67
811 - RED BLOOD CELL DISORDERS W MCC,IN,794,26314.77,8403.23,7346.73
811 - RED BLOOD CELL DISORDERS W MCC,KS,248,29037.98,7633.27,6684.54
811 - RED BLOOD CELL DISORDERS W MCC,KY,582,22493.57,7984.19,7002.67
811 - RED BLOOD CELL DISORDERS W MCC,LA,790,28884.93,8179.03,7306.13
811 - RED BLOOD CELL DISORDERS W MCC,MA,718,18891.70,9976.72,9262.67
811 - RED BLOOD CELL DISORDERS W MCC,MD,810,11544.53,10885.74,9855.15
811 - RED BLOOD CELL DISORDERS W MCC,ME,77,19100.58,9178.53,7824.31
811 - RED BLOOD CELL DISORDERS W MCC,MI,1335,21940.45,9198.20,8333.11
811 - RED BLOOD CELL DISORDERS W MCC,MN,311,24778.88,10136.50,8319.27
811 - RED BLOOD CELL DISORDERS W MCC,MO,777,27160.06,8073.91,7252.68
811 - RED BLOOD CELL DISORDERS W MCC,MS,540,28230.99,8173.36,7288.70
811 - RED BLOOD CELL DISORDERS W MCC,MT,40,16524.08,7712.43,6995.58
811 - RED BLOOD CELL DISORDERS W MCC,NC,1288,22467.09,8952.65,8085.34
811 - RED BLOOD CELL DISORDERS W MCC,ND,69,14212.45,8031.13,7099.16
811 - RED BLOOD CELL DISORDERS W MCC,NE,147,30571.56,8983.27,8182.30
811 - RED BLOOD CELL DISORDERS W MCC,NH,86,24503.79,8533.71,7616.58
811 - RED BLOOD CELL DISORDERS W MCC,NJ,1199,67310.19,9907.85,9097.05
811 - RED BLOOD CELL DISORDERS W MCC,NM,113,23776.78,9047.60,8325.96
811 - RED BLOOD CELL DISORDERS W MCC,NV,188,57031.16,9317.37,8360.87
811 - RED BLOOD CELL DISORDERS W MCC,NY,2413,34321.97,11995.02,10982.65
811 - RED BLOOD CELL DISORDERS W MCC,OH,1350,27779.37,8474.68,7569.20
811 - RED BLOOD CELL DISORDERS W MCC,OK,482,24371.86,7898.56,6973.24
811 - RED BLOOD CELL DISORDERS W MCC,OR,155,23698.52,9701.53,8571.08
811 - RED BLOOD CELL DISORDERS W MCC,PA,1384,38895.74,8884.56,7900.34
811 - RED BLOOD CELL DISORDERS W MCC,RI,116,26854.49,9898.23,9104.03
811 - RED BLOOD CELL DISORDERS W MCC,SC,619,32223.43,9079.47,7980.80
811 - RED BLOOD CELL DISORDERS W MCC,SD,56,28762.38,9334.39,8280.11
811 - RED BLOOD CELL DISORDERS W MCC,TN,777,27757.89,7751.09,6875.56
811 - RED BLOOD CELL DISORDERS W MCC,TX,2708,35953.62,8565.70,7506.81
811 - RED BLOOD CELL DISORDERS W MCC,UT,76,26354.21,8989.47,7198.67
811 - RED BLOOD CELL DISORDERS W MCC,VA,877,26177.88,8486.32,7541.84
811 - RED BLOOD CELL DISORDERS W MCC,VT,26,13299.12,10156.58,9466.12
811 - RED BLOOD CELL DISORDERS W MCC,WA,386,26664.98,9423.67,7973.29
811 - RED BLOOD CELL DISORDERS W MCC,WI,353,24532.61,8811.54,7968.32
811 - RED BLOOD CELL DISORDERS W MCC,WV,280,19097.53,7934.92,7172.61
811 - RED BLOOD CELL DISORDERS W MCC,WY,28,17992.36,10486.57,9417.32
812 - RED BLOOD CELL DISORDERS W/O MCC,AK,107,20479.10,8608.83,7298.22
812 - RED BLOOD CELL DISORDERS W/O MCC,AL,2609,16869.33,4679.58,3732.08
812 - RED BLOOD CELL DISORDERS W/O MCC,AR,1276,15677.63,4819.49,3924.61
812 - RED BLOOD CELL DISORDERS W/O MCC,AZ,1130,23011.32,5968.39,4500.58
812 - RED BLOOD CELL DISORDERS W/O MCC,CA,6295,35003.70,7055.79,6147.45
812 - RED BLOOD CELL DISORDERS W/O MCC,CO,546,22667.96,5663.85,4613.08
812 - RED BLOOD CELL DISORDERS W/O MCC,CT,1062,18306.89,6637.78,5554.35
812 - RED BLOOD CELL DISORDERS W/O MCC,DC,444,20334.49,7460.22,6509.70
812 - RED BLOOD CELL DISORDERS W/O MCC,DE,314,15810.04,5896.34,4710.76
812 - RED BLOOD CELL DISORDERS W/O MCC,FL,8799,24497.49,5121.65,4234.36
812 - RED BLOOD CELL DISORDERS W/O MCC,GA,2994,16827.11,5260.96,4186.06
812 - RED BLOOD CELL DISORDERS W/O MCC,HI,104,16486.68,6931.75,5921.68
812 - RED BLOOD CELL DISORDERS W/O MCC,IA,693,14866.68,4935.51,4021.41
812 - RED BLOOD CELL DISORDERS W/O MCC,ID,130,12124.88,5075.67,3813.01
812 - RED BLOOD CELL DISORDERS W/O MCC,IL,5902,19939.91,5873.88,4915.67
812 - RED BLOOD CELL DISORDERS W/O MCC,IN,2206,16808.49,5080.97,4140.92
812 - RED BLOOD CELL DISORDERS W/O MCC,KS,628,18809.05,4946.66,3947.54
812 - RED BLOOD CELL DISORDERS W/O MCC,KY,1966,14058.50,4952.51,4074.82
812 - RED BLOOD CELL DISORDERS W/O MCC,LA,2666,15397.74,5078.84,4164.24
812 - RED BLOOD CELL DISORDERS W/O MCC,MA,2298,12693.35,6312.42,5496.29
812 - RED BLOOD CELL DISORDERS W/O MCC,MD,2328,7724.93,7290.99,6380.81
812 - RED BLOOD CELL DISORDERS W/O MCC,ME,237,13572.04,5373.75,4356.01
812 - RED BLOOD CELL DISORDERS W/O MCC,MI,3617,13844.13,5814.58,4915.96
812 - RED BLOOD CELL DISORDERS W/O MCC,MN,905,16793.09,5997.58,4781.69
812 - RED BLOOD CELL DISORDERS W/O MCC,MO,2225,17409.10,5191.99,4225.28
812 - RED BLOOD CELL DISORDERS W/O MCC,MS,1911,17685.00,4975.25,4053.18
812 - RED BLOOD CELL DISORDERS W/O MCC,MT,121,10110.77,5058.87,4176.52
812 - RED BLOOD CELL DISORDERS W/O MCC,NC,3391,14679.08,5656.44,4716.82
812 - RED BLOOD CELL DISORDERS W/O MCC,ND,128,9705.22,5235.05,4130.65
812 - RED BLOOD CELL DISORDERS W/O MCC,NE,407,17888.86,5450.64,4292.73
812 - RED BLOOD CELL DISORDERS W/O MCC,NH,249,14861.69,5190.18,4209.18
812 - RED BLOOD CELL DISORDERS W/O MCC,NJ,3748,41944.67,6197.47,5266.11
812 - RED BLOOD CELL DISORDERS W/O MCC,NM,282,16543.89,5968.29,5032.19
812 - RED BLOOD CELL DISORDERS W/O MCC,NV,615,30258.67,5596.48,4564.17
812 - RED BLOOD CELL DISORDERS W/O MCC,NY,7134,21526.92,7376.75,6485.75
812 - RED BLOOD CELL DISORDERS W/O MCC,OH,3914,17172.64,5261.98,4381.47
812 - RED BLOOD CELL DISORDERS W/O MCC,OK,1497,15620.32,4932.45,4051.52
812 - RED BLOOD CELL DISORDERS W/O MCC,OR,357,13713.97,5716.24,4774.25
812 - RED BLOOD CELL DISORDERS W/O MCC,PA,3899,25640.15,5545.36,4640.87
812 - RED BLOOD CELL DISORDERS W/O MCC,RI,326,16027.12,6053.69,5080.51
812 - RED BLOOD CELL DISORDERS W/O MCC,SC,2091,19921.41,5508.97,4358.24
812 - RED BLOOD CELL DISORDERS W/O MCC,SD,147,20397.20,5993.98,5010.93
812 - RED BLOOD CELL DISORDERS W/O MCC,TN,2549,17391.30,4926.69,3940.03
812 - RED BLOOD CELL DISORDERS W/O MCC,TX,7688,22464.42,5342.51,4356.49
812 - RED BLOOD CELL DISORDERS W/O MCC,UT,192,13567.42,5119.40,4161.88
812 - RED BLOOD CELL DISORDERS W/O MCC,VA,2433,16047.18,5286.29,4256.03
812 - RED BLOOD CELL DISORDERS W/O MCC,VT,121,13436.10,6818.67,5792.99
812 - RED BLOOD CELL DISORDERS W/O MCC,WA,1118,17861.61,5676.39,4683.96
812 - RED BLOOD CELL DISORDERS W/O MCC,WI,1046,15398.69,5488.44,4587.92
812 - RED BLOOD CELL DISORDERS W/O MCC,WV,916,11309.22,4812.85,3974.63
812 - RED BLOOD CELL DISORDERS W/O MCC,WY,82,14813.73,7425.23,5955.72
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,AK,44,189720.16,74167.59,59176.27
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,AL,697,130445.38,32632.17,30838.06
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,AR,391,98569.50,32763.95,29640.74
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,AZ,805,140631.70,38938.77,36557.07
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,CA,4665,255432.60,51401.49,48841.84
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,CO,461,149840.31,37670.70,35932.59
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,CT,537,118183.41,46867.69,44006.19
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,DC,155,142012.41,53991.69,50004.32
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,DE,163,103600.22,46065.20,41985.79
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,FL,3103,167759.74,36217.19,33938.47
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,GA,1297,114623.90,36522.89,34090.36
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,HI,131,137910.85,60462.18,49696.98
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,IA,419,93588.05,34837.88,32513.11
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,ID,119,85218.14,37015.44,35841.90
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,IL,2339,126001.79,38535.68,36088.18
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,IN,1112,100889.79,36636.73,33769.92
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,KS,406,127897.95,36845.46,32937.78
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,KY,791,97494.90,36111.66,34027.38
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,LA,639,127937.84,35511.60,32880.04
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,MA,819,93089.76,45184.33,43415.04
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,MD,1176,45525.22,42936.89,40428.11
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,ME,166,85237.49,40446.92,38335.20
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,MI,2184,86823.14,38873.52,36425.81
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,MN,573,122215.17,44143.33,41402.51
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,MO,1263,119804.32,36178.69,34020.34
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,MS,520,118455.38,35677.21,33676.86
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,MT,107,88576.27,36662.06,34873.19
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NC,1552,89128.66,37529.09,36260.68
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,ND,137,71870.69,34192.77,33095.09
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NE,220,134788.54,39630.50,37566.57
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NH,129,116047.16,44306.08,40257.73
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NJ,1706,202855.64,42090.65,39912.74
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NM,205,111168.79,43851.90,37787.27
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NV,245,245788.36,43052.53,39073.32
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NY,2939,126690.45,52590.26,49786.62
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,OH,1605,109992.29,36581.83,34032.52
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,OK,578,134149.89,38372.86,34215.86
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,OR,343,113177.41,45377.03,42883.69
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,PA,1879,149804.91,37388.54,34856.85
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,RI,127,108663.91,42451.87,40589.42
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,SC,720,136354.02,39033.27,36065.95
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,SD,114,127204.10,42834.31,39095.85
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,TN,1021,106693.80,33782.06,31373.66
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,TX,3509,147769.25,37302.57,34550.39
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,UT,252,87591.70,37897.18,34273.92
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,VA,1146,113627.32,37050.18,34508.47
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,VT,61,83005.82,51528.20,50313.89
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,WA,748,132302.12,42549.56,40339.14
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,WI,731,103352.58,39504.29,36849.67
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,WV,341,77918.10,35678.33,33570.50
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,WY,35,119372.20,47908.00,45338.86
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,AK,24,168139.96,65695.00,60436.38
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,AL,421,149558.32,35320.18,33302.40
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,AR,244,103611.70,35201.24,32634.77
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,AZ,369,158301.16,42157.82,39680.37
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,CA,3783,274375.26,53070.82,50859.78
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,CO,166,181473.38,42517.04,37522.37
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,CT,324,145901.60,51443.43,47313.58
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,DC,102,157049.20,54511.02,50196.32
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,DE,96,102697.96,47715.34,44028.35
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,FL,1798,177923.60,39026.85,36478.49
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,GA,807,139532.09,40856.05,37476.42
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,HI,58,143133.02,56413.16,44361.66
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,IA,134,111166.31,38285.73,34695.98
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,ID,67,113331.96,41187.90,40400.90
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,IL,1459,134777.27,41315.55,38682.08
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,IN,586,118744.41,40024.28,36895.41
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,KS,139,181160.10,43627.19,37326.92
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,KY,389,117245.88,39716.04,37596.11
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,LA,439,138602.26,37605.72,35630.47
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,MA,619,95891.61,47808.92,45840.32
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,MD,600,52707.02,49576.38,47852.26
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,ME,71,117735.07,46965.35,46119.65
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,MI,1286,101743.78,42334.67,40287.92
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,MN,273,154447.69,48663.53,47166.19
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,MO,623,142922.70,40041.69,38060.57
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,MS,302,143637.33,38294.72,36164.13
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,MT,37,124993.70,43634.57,42817.19
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,NC,917,107838.56,41451.90,39217.82
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,ND,44,83657.64,37308.55,36283.02
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,NE,103,136762.87,40692.90,38130.65
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,NH,90,136453.60,48408.99,45621.23
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,NJ,1212,229756.33,44489.21,42734.28
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,NM,114,125545.00,43954.96,41318.08
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,NV,369,234841.10,40947.33,37530.22
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,NY,3196,124453.09,58197.90,56201.05
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,OH,1165,122207.66,39034.81,36197.10
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,OK,411,151065.86,38746.40,35901.93
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,OR,137,140629.42,48245.33,46221.90
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,PA,1122,181023.47,40399.76,37994.47
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,RI,88,131995.61,45248.44,41668.20
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,SC,425,153065.28,40261.38,37682.66
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,SD,44,172220.80,47166.73,42201.45
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,TN,624,125159.53,37353.01,34762.42
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,TX,2230,166527.90,39219.90,36696.42
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,UT,95,106647.02,40492.41,33565.71
